,Unnamed: 0,index,easting,northing,route,geometry,closest_dense_hub,distance_to_closest_dense_hub,closest_elargie_hub,distance_to_closest_large_hub,TMJA_PL,percentage_traffic,distance_to_stationtotal_295,distance_closer_station_total,Region,Quantity_sold_per_day(in kg),Revenues_day,Quantity_sold_per_year(in kg),not_prof,small_station,medium_station,large_station,station_type,Revenues,EBITDA,Opex,EBIT,depreciation,date_installation
1166,12251,12251,433469.6008757275,6645731.174294942,N0149,POINT (433469.6008757275 6645731.174294942),1.0,"0    13109.03511
dtype: float64",5.0,"0    13109.03511
dtype: float64",25653.68,9.526126429571665e-05,495560.1436736677,32105.82278825944,Nouvelle-Aquitaine,634.4400202094729,951.6600303142093,231570.6073764576,1,0,0,0,small,347355.91106468637,0.0,0.0,0.0,0.0,2040
1167,1656,1656,424996.6735561053,6462889.662801675,A0010,POINT (424996.6735561053 6462889.662801675),1.0,"0    30852.474863
dtype: float64",5.0,"0    21636.104096
dtype: float64",381900.72,0.001418133594191729,659015.426246387,32495.780078953598,Nouvelle-Aquitaine,9444.769737316916,14167.154605975375,3447340.954120674,0,0,0,1,large,5171011.431181012,4961011.431181012,210000.0,3761011.4311810117,-1200000.0,2030
1168,1540,1540,510277.83201145695,6636159.416862497,A0010,POINT (510277.83201145695 6636159.416862497),1.0,"0    22425.481518
dtype: float64",5.0,"0    4064.661203
dtype: float64",381900.72,0.001418133594191729,465912.91123227,1622.7544341659966,Nouvelle-Aquitaine,9444.769737316916,14167.154605975375,3447340.954120674,0,0,0,1,large,5171011.431181012,4961011.431181012,210000.0,3761011.4311810117,-1200000.0,2030
1169,12153,12153,562534.580499999,6534910.7681,N0147,POINT (562534.580499999 6534910.7681),1.0,"0    4255.288874
dtype: float64",5.0,"0    3840.080195
dtype: float64",29701.1,0.00011029077843699264,542729.2741644421,5258.306235823876,Nouvelle-Aquitaine,734.536584390371,1101.8048765855565,268105.8533024854,1,0,0,0,small,402158.77995372814,0.0,0.0,0.0,0.0,2040
1170,1606,1606,426073.7807560068,6552535.232886594,A0010,POINT (426073.7807560068 6552535.232886594),1.0,"0    31036.716839
dtype: float64",5.0,"0    27777.985353
dtype: float64",381900.72,0.001418133594191729,578907.6640927704,42863.00502376691,Nouvelle-Aquitaine,9444.769737316916,14167.154605975375,3447340.954120674,0,0,0,1,large,5171011.431181012,4961011.431181012,210000.0,3761011.4311810117,-1200000.0,2030
1171,6130,6130,548388.1952839836,6452466.249545602,A0089,POINT (548388.1952839836 6452466.249545602),1.0,"0    9993.234293
dtype: float64",5.0,"0    9993.234293
dtype: float64",104227.89,0.00038703533279727827,625987.2148791378,20755.135259982304,Nouvelle-Aquitaine,2577.6553164298734,3866.4829746448104,940844.1904969038,0,0,0,1,large,1411266.2857453558,1201266.2857453558,210000.0,1266.2857453557663,-1200000.0,2032
1172,6738,6738,382371.49206322327,6398428.719058674,A0660,POINT (382371.49206322327 6398428.719058674),1.0,"0    21430.124054
dtype: float64",5.0,"0    21430.124054
dtype: float64",3374.2200000000003,1.2529682416397689e-05,735635.6959711246,29829.953183155823,Nouvelle-Aquitaine,83.4476848932086,125.17152733981291,30458.40498602114,1,0,0,0,small,45687.607479031714,0.0,0.0,0.0,0.0,2040
1173,1544,1544,504629.28966040426,6631039.507790531,A0010,POINT (504629.28966040426 6631039.507790531),1.0,"0    15206.193833
dtype: float64",5.0,"0    4980.541288
dtype: float64",381900.72,0.001418133594191729,472964.29981438647,9225.78909124825,Nouvelle-Aquitaine,9444.769737316916,14167.154605975375,3447340.954120674,0,0,0,1,large,5171011.431181012,4961011.431181012,210000.0,3761011.4311810117,-1200000.0,2030
1174,12032,12032,441401.8672839544,6514020.138077533,N0141,POINT (441401.8672839544 6514020.138077533),1.0,"0    856.229201
dtype: float64",5.0,"0    0.0
dtype: float64",68566.36,0.0002546113517341471,605854.2767883177,54755.58613837261,Nouvelle-Aquitaine,1695.7116025494197,2543.5674038241295,618934.7349305382,1,0,0,0,small,928402.1023958073,0.0,0.0,0.0,0.0,2040
1175,4887,4887,450015.6612223325,6241627.556813134,A0064,POINT (450015.6612223325 6241627.556813134),1.0,"0    43747.550527
dtype: float64",5.0,"0    28277.951937
dtype: float64",96134.4,0.0003569813175462601,856005.9654059191,15089.355981932307,Nouvelle-Aquitaine,2377.4955748580924,3566.2433622871386,867785.8848232037,0,1,0,0,small,1301678.8272348056,1001678.8272348056,300000.0,551678.8272348056,-450000.0,2033
1176,11806,11806,406043.9940653124,6218346.403268262,N0134,POINT (406043.9940653124 6218346.403268262),1.0,"0    40367.055747
dtype: float64",5.0,"0    36374.261628
dtype: float64",6081.21,2.2581701847366733e-05,892194.848927387,39474.51256254644,Nouvelle-Aquitaine,150.39413430346244,225.59120145519364,54893.85902076379,1,0,0,0,small,82340.78853114568,0.0,0.0,0.0,0.0,2040
1177,2379,2379,567404.3188223614,6532818.157945243,A0020,POINT (567404.3188223614 6532818.157945243),1.0,"0    696.510198
dtype: float64",5.0,"0    696.510198
dtype: float64",265363.5,0.0009853893284681341,543452.1096180654,1793.4626772847926,Nouvelle-Aquitaine,6562.692927597774,9844.03939139666,2395382.918573187,0,0,0,1,large,3593074.377859781,3383074.377859781,210000.0,2183074.377859781,-1200000.0,2030
1178,4725,4725,396037.05336223904,6374809.360685638,A0063,POINT (396037.05336223904 6374809.360685638),1.0,"0    33038.074422
dtype: float64",5.0,"0    13005.842453
dtype: float64",255732.06,0.0009496243562930568,751064.3834469877,46881.29767277495,Nouvelle-Aquitaine,6324.498212911759,9486.747319367638,2308441.847712792,0,0,0,1,large,3462662.7715691878,3252662.7715691878,210000.0,2052662.7715691878,-1200000.0,2030
1179,1536,1536,511166.3181678822,6644429.20939483,A0010,POINT (511166.3181678822 6644429.20939483),1.0,"0    30104.966815
dtype: float64",5.0,"0    2943.772896
dtype: float64",381900.72,0.001418133594191729,458064.4016446099,7422.581752548735,Nouvelle-Aquitaine,9444.769737316916,14167.154605975375,3447340.954120674,0,0,0,1,large,5171011.431181012,4961011.431181012,210000.0,3761011.4311810117,-1200000.0,2030
1180,4841,4841,373292.6852909764,6275970.364475365,A0064,POINT (373292.68529097637 6275970.364475365),1.0,"0    37430.333857
dtype: float64",5.0,"0    24654.229646
dtype: float64",96134.4,0.0003569813175462601,850629.5874628401,20034.970024888597,Nouvelle-Aquitaine,2377.4955748580924,3566.2433622871386,867785.8848232037,0,1,0,0,small,1301678.8272348056,1001678.8272348056,300000.0,551678.8272348056,-450000.0,2033
1181,4748,4748,378192.15231361904,6333477.092431895,A0063,POINT (378192.15231361904 6333477.0924318945),1.0,"0    44721.644143
dtype: float64",5.0,"0    19782.730294
dtype: float64",255732.06,0.0009496243562930568,796073.3790067111,52858.85978688003,Nouvelle-Aquitaine,6324.498212911759,9486.747319367638,2308441.847712792,0,0,0,1,large,3462662.7715691878,3252662.7715691878,210000.0,2052662.7715691878,-1200000.0,2030
1182,8377,8377,481742.9910317711,6533734.404208219,N0010,POINT (481742.99103177106 6533734.404208219),1.0,"0    43763.370039
dtype: float64",5.0,"0    21171.926713
dtype: float64",242166.37,0.0008992501105535076,570993.1156123264,82207.14133199774,Nouvelle-Aquitaine,5989.005736286361,8983.508604429542,2185987.0937445215,0,0,0,1,large,3278980.640616783,3068980.640616783,210000.0,1868980.640616783,-1200000.0,2030
1183,4589,4589,432677.728763135,6395197.512598328,A0062,POINT (432677.728763135 6395197.512598328),1.0,"0    10144.223965
dtype: float64",5.0,"0    10144.223965
dtype: float64",99352.26,0.00036893037951033755,717679.0830102392,10193.57057567314,Nouvelle-Aquitaine,2457.076327538848,3685.614491308272,896832.8595516796,0,0,0,1,large,1345249.2893275192,1135249.2893275192,210000.0,-64750.71067248075,-1200000.0,2033
1184,6079,6079,458370.47578371793,6438877.68692943,A0089,POINT (458370.47578371793 6438877.68692943),1.0,"0    25558.924731
dtype: float64",5.0,"0    14751.747785
dtype: float64",104227.89,0.00038703533279727827,667505.9402319539,31415.937600656605,Nouvelle-Aquitaine,2577.6553164298734,3866.4829746448104,940844.1904969038,0,0,0,1,large,1411266.2857453558,1201266.2857453558,210000.0,1266.2857453557663,-1200000.0,2032
1185,1649,1649,420554.469999999,6476563.784,A0010,POINT (420554.469999999 6476563.784),1.0,"0    43332.203402
dtype: float64",5.0,"0    34413.753221
dtype: float64",381900.72,0.001418133594191729,648671.8119981444,46634.56961924706,Nouvelle-Aquitaine,9444.769737316916,14167.154605975375,3447340.954120674,0,0,0,1,large,5171011.431181012,4961011.431181012,210000.0,3761011.4311810117,-1200000.0,2030
1186,1649,1649,420554.469999999,6476563.784,A0010,POINT (420554.469999999 6476563.784),1.0,"0    43332.203402
dtype: float64",5.0,"0    34413.753221
dtype: float64",381900.72,0.001418133594191729,648671.8119981444,46634.56961924706,Nouvelle-Aquitaine,9444.769737316916,14167.154605975375,3447340.954120674,0,0,0,1,large,5171011.431181012,4961011.431181012,210000.0,3761011.4311810117,-1200000.0,2030
1187,1649,1649,420554.469999999,6476563.784,A0010,POINT (420554.469999999 6476563.784),1.0,"0    43332.203402
dtype: float64",5.0,"0    34413.753221
dtype: float64",381900.72,0.001418133594191729,648671.8119981444,46634.56961924706,Nouvelle-Aquitaine,9444.769737316916,14167.154605975375,3447340.954120674,0,0,0,1,large,5171011.431181012,4961011.431181012,210000.0,3761011.4311810117,-1200000.0,2030
1188,1649,1649,420554.469999999,6476563.784,A0010,POINT (420554.469999999 6476563.784),1.0,"0    43332.203402
dtype: float64",5.0,"0    34413.753221
dtype: float64",381900.72,0.001418133594191729,648671.8119981444,46634.56961924706,Nouvelle-Aquitaine,9444.769737316916,14167.154605975375,3447340.954120674,0,0,0,1,large,5171011.431181012,4961011.431181012,210000.0,3761011.4311810117,-1200000.0,2030
1189,6073,6073,447356.18027145904,6435549.649304621,A0089,POINT (447356.18027145904 6435549.649304621),1.0,"0    14650.200236
dtype: float64",5.0,"0    3738.279376
dtype: float64",104227.89,0.00038703533279727827,674790.2730143744,19915.427925056683,Nouvelle-Aquitaine,2577.6553164298734,3866.4829746448104,940844.1904969038,0,0,0,1,large,1411266.2857453558,1201266.2857453558,210000.0,1266.2857453557663,-1200000.0,2032
1190,12057,12057,434010.758000001,6516025.705,N0141,POINT (434010.758000001 6516025.705),1.0,"0    6880.025875
dtype: float64",5.0,"0    6201.976375
dtype: float64",68566.36,0.0002546113517341471,607370.610702073,47440.61250948768,Nouvelle-Aquitaine,1695.7116025494197,2543.5674038241295,618934.7349305382,1,0,0,0,small,928402.1023958073,0.0,0.0,0.0,0.0,2040
1191,13947,13947,408611.11856090015,6196593.217277777,N1134,POINT (408611.11856090015 6196593.217277777),1.0,"0    62002.072252
dtype: float64",5.0,"0    56023.333138
dtype: float64",322.86,1.1988943414946736e-06,911832.7092401008,53295.83107479424,Nouvelle-Aquitaine,7.984636314354526,11.976954471531789,2914.392254739402,1,0,0,0,small,4371.588382109103,0.0,0.0,0.0,0.0,2040
1192,12263,12263,395791.18418093154,6516607.215113043,N0150,POINT (395791.18418093154 6516607.215113043),1.0,"0    30212.924668
dtype: float64",5.0,"0    23128.103277
dtype: float64",0.0,0.0,625120.6827473027,9738.674599080698,Nouvelle-Aquitaine,0.0,0.0,0.0,1,0,0,0,small,0.0,0.0,0.0,0.0,0.0,2040
1193,5034,5034,432600.1718675192,6270078.9404333485,A0065,POINT (432600.17186751915 6270078.9404333485),1.0,"0    23334.474008
dtype: float64",5.0,"0    11191.49028
dtype: float64",2210.41,8.20804076498557e-06,834548.3724180736,18843.341733884725,Nouvelle-Aquitaine,54.66555149480389,81.99832724220585,19952.92629560342,1,0,0,0,small,29929.389443405133,0.0,0.0,0.0,0.0,2040
1194,6161,6161,610059.1523059714,6468755.2213718,A0089,POINT (610059.1523059714 6468755.2213718),1.0,"0    30147.38448
dtype: float64",5.0,"0    30147.38448
dtype: float64",104227.89,0.00038703533279727827,596967.0041078839,17163.45360491847,Nouvelle-Aquitaine,2577.6553164298734,3866.4829746448104,940844.1904969038,0,0,0,1,large,1411266.2857453558,1201266.2857453558,210000.0,1266.2857453557663,-1200000.0,2032
1195,5029,5029,433556.361000001,6279140.597,A0065,POINT (433556.361000001 6279140.597),1.0,"0    28761.52597
dtype: float64",5.0,"0    19947.188344
dtype: float64",2210.41,8.20804076498557e-06,825685.0189381103,17922.66309470316,Nouvelle-Aquitaine,54.66555149480389,81.99832724220585,19952.92629560342,1,0,0,0,small,29929.389443405133,0.0,0.0,0.0,0.0,2040
1196,13667,13667,377390.215000004,6572172.807,N0537,POINT (377390.215000004 6572172.807),1.0,"0    1931.496277
dtype: float64",5.0,"0    1931.496277
dtype: float64",0.0,0.0,587912.314326753,13401.549919365394,Nouvelle-Aquitaine,0.0,0.0,0.0,1,0,0,0,small,0.0,0.0,0.0,0.0,0.0,2040
1197,1593,1593,434300.027110589,6575037.188130832,A0010,POINT (434300.027110589 6575037.188130832),1.0,"0    7996.794271
dtype: float64",5.0,"0    5765.477359
dtype: float64",381900.72,0.001418133594191729,555271.5024934444,52404.49369737002,Nouvelle-Aquitaine,9444.769737316916,14167.154605975375,3447340.954120674,0,0,0,1,large,5171011.431181012,4961011.431181012,210000.0,3761011.4311810117,-1200000.0,2030
1198,12037,12037,439478.2184246061,6516067.616242858,N0141,POINT (439478.21842460614 6516067.616242858),1.0,"0    1570.554756
dtype: float64",5.0,"0    1561.041836
dtype: float64",68566.36,0.0002546113517341471,604874.3254547187,52901.85626574421,Nouvelle-Aquitaine,1695.7116025494197,2543.5674038241295,618934.7349305382,1,0,0,0,small,928402.1023958073,0.0,0.0,0.0,0.0,2040
1199,4836,4836,371750.169,6276464.047,A0064,POINT (371750.169 6276464.047),1.0,"0    35848.027051
dtype: float64",5.0,"0    23384.339564
dtype: float64",96134.4,0.0003569813175462601,850786.9571688616,20553.4337969474,Nouvelle-Aquitaine,2377.4955748580924,3566.2433622871386,867785.8848232037,0,1,0,0,small,1301678.8272348056,1001678.8272348056,300000.0,551678.8272348056,-450000.0,2033
1200,4836,4836,371750.169,6276464.047,A0064,POINT (371750.169 6276464.047),1.0,"0    35848.027051
dtype: float64",5.0,"0    23384.339564
dtype: float64",96134.4,0.0003569813175462601,850786.9571688616,20553.4337969474,Nouvelle-Aquitaine,2377.4955748580924,3566.2433622871386,867785.8848232037,0,1,0,0,small,1301678.8272348056,1001678.8272348056,300000.0,551678.8272348056,-450000.0,2033
1201,4836,4836,371750.169,6276464.047,A0064,POINT (371750.169 6276464.047),1.0,"0    35848.027051
dtype: float64",5.0,"0    23384.339564
dtype: float64",96134.4,0.0003569813175462601,850786.9571688616,20553.4337969474,Nouvelle-Aquitaine,2377.4955748580924,3566.2433622871386,867785.8848232037,0,1,0,0,small,1301678.8272348056,1001678.8272348056,300000.0,551678.8272348056,-450000.0,2033
1202,4836,4836,371750.169,6276464.047,A0064,POINT (371750.169 6276464.047),1.0,"0    35848.027051
dtype: float64",5.0,"0    23384.339564
dtype: float64",96134.4,0.0003569813175462601,850786.9571688616,20553.4337969474,Nouvelle-Aquitaine,2377.4955748580924,3566.2433622871386,867785.8848232037,0,1,0,0,small,1301678.8272348056,1001678.8272348056,300000.0,551678.8272348056,-450000.0,2033
1203,9169,9169,524554.8440133567,6456912.73123909,N0021,POINT (524554.8440133567 6456912.73123909),1.0,"0    34237.804489
dtype: float64",5.0,"0    330.838364
dtype: float64",50862.93,0.000188872201476924,628283.1732724977,6547.43096424947,Nouvelle-Aquitaine,1257.8888618363137,1886.8332927544707,459129.4345702545,1,0,0,0,small,688694.1518553818,0.0,0.0,0.0,0.0,2040
1204,11824,11824,409773.0974200668,6201997.649526846,N0134,POINT (409773.09742006677 6201997.649526846),1.0,"0    56598.486899
dtype: float64",5.0,"0    50501.827151
dtype: float64",6081.21,2.2581701847366733e-05,906347.688395884,49425.63572220437,Nouvelle-Aquitaine,150.39413430346244,225.59120145519364,54893.85902076379,1,0,0,0,small,82340.78853114568,0.0,0.0,0.0,0.0,2040
1205,9170,9170,524489.561450467,6456886.255194583,N0021,POINT (524489.561450467 6456886.255194583),1.0,"0    34297.123526
dtype: float64",5.0,"0    260.401498
dtype: float64",50862.93,0.000188872201476924,628327.6803609008,6555.631821832336,Nouvelle-Aquitaine,1257.8888618363137,1886.8332927544707,459129.4345702545,1,0,0,0,small,688694.1518553818,0.0,0.0,0.0,0.0,2040
1206,2433,2433,580762.9562027742,6451992.770255488,A0020,POINT (580762.9562027742 6451992.770255488),1.0,"0    143.318776
dtype: float64",5.0,"0    0.0
dtype: float64",265363.5,0.0009853893284681341,618918.506855266,50904.83907562665,Nouvelle-Aquitaine,6562.692927597774,9844.03939139666,2395382.918573187,0,0,0,1,large,3593074.377859781,3383074.377859781,210000.0,2183074.377859781,-1200000.0,2030
1207,6152,6152,593197.5700185944,6466739.176522401,A0089,POINT (593197.5700185944 6466739.176522401),1.0,"0    15087.753799
dtype: float64",5.0,"0    15087.753799
dtype: float64",104227.89,0.00038703533279727827,601979.4920213696,33302.05744931656,Nouvelle-Aquitaine,2577.6553164298734,3866.4829746448104,940844.1904969038,0,0,0,1,large,1411266.2857453558,1201266.2857453558,210000.0,1266.2857453557663,-1200000.0,2032
1208,8344,8344,490241.3289499593,6598658.040272762,N0010,POINT (490241.32894995925 6598658.040272762),1.0,"0    17233.14906
dtype: float64",5.0,"0    8816.968044
dtype: float64",242166.37,0.0008992501105535076,508384.0392339608,17316.15866554244,Nouvelle-Aquitaine,5989.005736286361,8983.508604429542,2185987.0937445215,0,0,0,1,large,3278980.640616783,3068980.640616783,210000.0,1868980.640616783,-1200000.0,2030
1209,11775,11775,420051.3541280813,6236210.7457523085,N0134,POINT (420051.3541280813 6236210.7457523085),1.0,"0    24890.374277
dtype: float64",5.0,"0    14830.314685
dtype: float64",6081.21,2.2581701847366733e-05,870661.7048181937,17276.750543389862,Nouvelle-Aquitaine,150.39413430346244,225.59120145519364,54893.85902076379,1,0,0,0,small,82340.78853114568,0.0,0.0,0.0,0.0,2040
1210,4866,4866,415773.1097291554,6260101.272874146,A0064,POINT (415773.1097291554 6260101.272874146),1.0,"0    4968.2378
dtype: float64",5.0,"0    4968.2378
dtype: float64",96134.4,0.0003569813175462601,849634.2360237282,12663.97804283574,Nouvelle-Aquitaine,2377.4955748580924,3566.2433622871386,867785.8848232037,0,1,0,0,small,1301678.8272348056,1001678.8272348056,300000.0,551678.8272348056,-450000.0,2033
1211,12020,12020,452937.0000292067,6512422.891413244,N0141,POINT (452937.0000292067 6512422.891413244),1.0,"0    10638.326499
dtype: float64",5.0,"0    1118.895141
dtype: float64",68566.36,0.0002546113517341471,602287.0033011424,66290.29564349735,Nouvelle-Aquitaine,1695.7116025494197,2543.5674038241295,618934.7349305382,1,0,0,0,small,928402.1023958073,0.0,0.0,0.0,0.0,2040
1212,4630,4630,492518.3616023522,6349430.963495213,A0062,POINT (492518.3616023522 6349430.963495213),1.0,"0    15524.457038
dtype: float64",5.0,"0    13196.684063
dtype: float64",99352.26,0.00036893037951033755,740434.1152756071,11864.401580278474,Nouvelle-Aquitaine,2457.076327538848,3685.614491308272,896832.8595516796,0,0,0,1,large,1345249.2893275192,1135249.2893275192,210000.0,-64750.71067248075,-1200000.0,2033
1213,4645,4645,518378.7182644027,6337381.929889544,A0062,POINT (518378.7182644027 6337381.929889544),1.0,"0    11439.325926
dtype: float64",5.0,"0    8918.680863
dtype: float64",99352.26,0.00036893037951033755,744918.6181834666,9880.561844638458,Nouvelle-Aquitaine,2457.076327538848,3685.614491308272,896832.8595516796,0,0,0,1,large,1345249.2893275192,1135249.2893275192,210000.0,-64750.71067248075,-1200000.0,2033
1214,6096,6096,490307.5109680715,6437538.868990739,A0089,POINT (490307.5109680715 6437538.868990739),1.0,"0    55173.635899
dtype: float64",5.0,"0    33361.724402
dtype: float64",104227.89,0.00038703533279727827,657428.4531307175,23045.18231537602,Nouvelle-Aquitaine,2577.6553164298734,3866.4829746448104,940844.1904969038,0,0,0,1,large,1411266.2857453558,1201266.2857453558,210000.0,1266.2857453557663,-1200000.0,2032
1215,1533,1533,512611.3801228171,6650101.884454848,A0010,POINT (512611.3801228171 6650101.884454848),1.0,"0    35865.994416
dtype: float64",5.0,"0    4002.54971
dtype: float64",381900.72,0.001418133594191729,452326.35033544834,13114.487305099165,Nouvelle-Aquitaine,9444.769737316916,14167.154605975375,3447340.954120674,0,0,0,1,large,5171011.431181012,4961011.431181012,210000.0,3761011.4311810117,-1200000.0,2030
1216,9218,9218,517330.2709935306,6362806.603346391,N0021,POINT (517330.27099353063 6362806.603346391),1.0,"0    14418.878084
dtype: float64",5.0,"0    5893.59987
dtype: float64",50862.93,0.000188872201476924,720651.5926255857,6571.626985899625,Nouvelle-Aquitaine,1257.8888618363137,1886.8332927544707,459129.4345702545,1,0,0,0,small,688694.1518553818,0.0,0.0,0.0,0.0,2040
1217,1596,1596,430294.45280958456,6570804.689294864,A0010,POINT (430294.45280958456 6570804.689294864),1.0,"0    13786.629119
dtype: float64",5.0,"0    9084.517163
dtype: float64",381900.72,0.001418133594191729,560934.0531987154,47473.39877255101,Nouvelle-Aquitaine,9444.769737316916,14167.154605975375,3447340.954120674,0,0,0,1,large,5171011.431181012,4961011.431181012,210000.0,3761011.4311810117,-1200000.0,2030
1218,12025,12025,444209.0992207003,6514274.0181873245,N0141,POINT (444209.0992207003 6514274.0181873245),1.0,"0    1730.001838
dtype: float64",5.0,"0    0.0
dtype: float64",68566.36,0.0002546113517341471,604389.8989053646,57566.53378799104,Nouvelle-Aquitaine,1695.7116025494197,2543.5674038241295,618934.7349305382,1,0,0,0,small,928402.1023958073,0.0,0.0,0.0,0.0,2040
1219,6731,6731,395188.844999999,6400288.401,A0660,POINT (395188.844999999 6400288.401),1.0,"0    9703.385426
dtype: float64",5.0,"0    9703.385426
dtype: float64",3374.2200000000003,1.2529682416397689e-05,728350.9280097289,27765.76443689877,Nouvelle-Aquitaine,83.4476848932086,125.17152733981291,30458.40498602114,1,0,0,0,small,45687.607479031714,0.0,0.0,0.0,0.0,2040
1220,10995,10995,428409.3407872584,6424938.581136407,N0089,POINT (428409.3407872584 6424938.581136407),1.0,"0    5285.701761
dtype: float64",5.0,"0    0.0
dtype: float64",10685.35,3.9678515926067366e-05,692053.4289581272,5611.619727038108,Nouvelle-Aquitaine,264.25891606760865,396.388374101413,96454.50436467715,1,0,0,0,small,144681.75654701574,0.0,0.0,0.0,0.0,2040
1221,9256,9256,512370.2060588495,6329844.469988534,N0021,POINT (512370.20605884946 6329844.469988534),1.0,"0    14303.602875
dtype: float64",5.0,"0    14303.602875
dtype: float64",50862.93,0.000188872201476924,753754.4205175515,15932.50188428977,Nouvelle-Aquitaine,1257.8888618363137,1886.8332927544707,459129.4345702545,1,0,0,0,small,688694.1518553818,0.0,0.0,0.0,0.0,2040
1222,4877,4877,434178.5617598193,6251758.117099084,A0064,POINT (434178.56175981933 6251758.117099084),1.0,"0    25116.82095
dtype: float64",5.0,"0    9548.732423
dtype: float64",96134.4,0.0003569813175462601,851342.8509755874,8326.995389817555,Nouvelle-Aquitaine,2377.4955748580924,3566.2433622871386,867785.8848232037,0,1,0,0,small,1301678.8272348056,1001678.8272348056,300000.0,551678.8272348056,-450000.0,2033
1223,6165,6165,616077.7465912215,6473511.840858864,A0089,POINT (616077.7465912215 6473511.840858864),1.0,"0    37667.414667
dtype: float64",5.0,"0    31949.644733
dtype: float64",104227.89,0.00038703533279727827,591298.118852289,9567.440279443736,Nouvelle-Aquitaine,2577.6553164298734,3866.4829746448104,940844.1904969038,0,0,0,1,large,1411266.2857453558,1201266.2857453558,210000.0,1266.2857453557663,-1200000.0,2032
1224,6827,6827,404213.1507859058,6542317.26920289,A0837,POINT (404213.1507859058 6542317.26920289),1.0,"0    11249.627253
dtype: float64",5.0,"0    11249.627253
dtype: float64",5197.25,1.929924306613762e-05,598680.5473322442,27214.12298477739,Nouvelle-Aquitaine,128.53295882047655,192.79943823071483,46914.529969473944,1,0,0,0,small,70371.79495421091,0.0,0.0,0.0,0.0,2040
1225,4985,4985,440801.41391587735,6355451.508998283,A0065,POINT (440801.41391587735 6355451.508998283),1.0,"0    33001.502255
dtype: float64",5.0,"0    33001.502255
dtype: float64",2210.41,8.20804076498557e-06,751568.1494090634,21221.719729366643,Nouvelle-Aquitaine,54.66555149480389,81.99832724220585,19952.92629560342,1,0,0,0,small,29929.389443405133,0.0,0.0,0.0,0.0,2040
1226,12080,12080,560177.8971630117,6566508.212123552,N0145,POINT (560177.8971630117 6566508.212123552),1.0,"0    34022.424137
dtype: float64",5.0,"0    34022.424137
dtype: float64",58528.490000000005,0.00021733715999884654,513061.0636628655,32829.56050295798,Nouvelle-Aquitaine,1447.465485592318,2171.1982283884768,528324.902241196,1,0,0,0,small,792487.353361794,0.0,0.0,0.0,0.0,2040
1227,12050,12050,434303.9496786472,6516036.09692689,N0141,POINT (434303.94967864716 6516036.09692689),1.0,"0    6589.653686
dtype: float64",5.0,"0    5957.213734
dtype: float64",68566.36,0.0002546113517341471,607228.4978055749,47733.90952035778,Nouvelle-Aquitaine,1695.7116025494197,2543.5674038241295,618934.7349305382,1,0,0,0,small,928402.1023958073,0.0,0.0,0.0,0.0,2040
1228,4593,4593,439142.600017185,6389591.7911429815,A0062,POINT (439142.600017185 6389591.7911429815),1.0,"0    1664.885575
dtype: float64",5.0,"0    1664.885575
dtype: float64",99352.26,0.00036893037951033755,720405.2774305089,1741.368102321023,Nouvelle-Aquitaine,2457.076327538848,3685.614491308272,896832.8595516796,0,0,0,1,large,1345249.2893275192,1135249.2893275192,210000.0,-64750.71067248075,-1200000.0,2033
1229,12258,12258,405156.1344448236,6518606.928222666,N0150,POINT (405156.13444482355 6518606.928222666),1.0,"0    30329.280096
dtype: float64",5.0,"0    13554.799461
dtype: float64",0.0,0.0,618734.2457198143,19265.903719041464,Nouvelle-Aquitaine,0.0,0.0,0.0,1,0,0,0,small,0.0,0.0,0.0,0.0,0.0,2040
1230,12056,12056,434061.9775580015,6516026.733209467,N0141,POINT (434061.9775580015 6516026.733209467),1.0,"0    6829.197307
dtype: float64",5.0,"0    6158.699584
dtype: float64",68566.36,0.0002546113517341471,607346.4779826863,47491.80426058069,Nouvelle-Aquitaine,1695.7116025494197,2543.5674038241295,618934.7349305382,1,0,0,0,small,928402.1023958073,0.0,0.0,0.0,0.0,2040
1231,4834,4834,370821.832000002,6276400.427,A0064,POINT (370821.832000002 6276400.427),1.0,"0    34929.472504
dtype: float64",5.0,"0    22951.236959
dtype: float64",96134.4,0.0003569813175462601,851214.1097539831,20560.77804923378,Nouvelle-Aquitaine,2377.4955748580924,3566.2433622871386,867785.8848232037,0,1,0,0,small,1301678.8272348056,1001678.8272348056,300000.0,551678.8272348056,-450000.0,2033
1232,4615,4615,476218.1383378299,6370727.681085295,A0062,POINT (476218.1383378299 6370727.681085295),1.0,"0    6064.83812
dtype: float64",5.0,"0    6064.83812
dtype: float64",99352.26,0.00036893037951033755,725172.3349013623,7982.526483570932,Nouvelle-Aquitaine,2457.076327538848,3685.614491308272,896832.8595516796,0,0,0,1,large,1345249.2893275192,1135249.2893275192,210000.0,-64750.71067248075,-1200000.0,2033
1233,4646,4646,520296.548,6336643.539,A0062,POINT (520296.548 6336643.539),1.0,"0    9917.571812
dtype: float64",5.0,"0    9917.571812
dtype: float64",99352.26,0.00036893037951033755,745143.516855143,11589.593272547683,Nouvelle-Aquitaine,2457.076327538848,3685.614491308272,896832.8595516796,0,0,0,1,large,1345249.2893275192,1135249.2893275192,210000.0,-64750.71067248075,-1200000.0,2033
