,Unnamed: 0.1,Unnamed: 0,index,easting,northing,route,geometry,closest_dense_hub,distance_to_closest_dense_hub,closest_elargie_hub,distance_to_closest_large_hub,TMJA_PL,percentage_traffic,Quantity_sold_per_day(in kg),Revenues_day,Region,Quantity_sold_per_year(in kg),not_prof,small_station,medium_station,large_station,station_type,Revenues,EBITDA,Opex,EBIT,depreciation,date_installation
235,206,204,204,694644.105999999,6993988.07,A0002,POINT (694644.105999999 6993988.07),1.0,"0    24890.499426
dtype: float64",5.0,"0    14729.374878
dtype: float64",41867.89,0.00012496975226249676,832.2985500682285,1248.4478251023427,Hauts-de-France,303788.97077490337,1,0,0,0,small,455683.4561623551,0.0,0.0,0.0,0.0,2036
236,207,13526,13526,705924.8650188477,7058374.991558714,N0356,POINT (705924.8650188477 7058374.991558714),1.0,"0    905.260708
dtype: float64",5.0,"0    0.0
dtype: float64",0.0,0.0,0.0,0.0,Hauts-de-France,0.0,1,0,0,0,small,0.0,0.0,0.0,0.0,0.0,2036
237,208,2705,2705,677602.7299530151,7043749.911772913,A0026,POINT (677602.7299530151 7043749.911772913),1.0,"0    333.891467
dtype: float64",5.0,"0    124.354735
dtype: float64",156332.18,0.00046662952934232055,3107.752665419855,4661.628998129782,Hauts-de-France,1134329.722878247,0,0,0,1,large,1701494.5843173706,1491494.5843173706,210000.0,291494.58431737055,-1200000.0,2032
238,209,6965,6965,727001.2597033948,6921735.192115627,N0002,POINT (727001.2597033948 6921735.192115627),1.0,"0    153.807256
dtype: float64",5.0,"0    136.661827
dtype: float64",19147.86,5.715366407423377e-05,380.6434027343969,570.9651041015953,Hauts-de-France,138934.84199805485,1,0,0,0,small,208402.2629970823,0.0,0.0,0.0,0.0,2035
239,210,2543,2543,699113.5087054718,7036471.596203476,A0021,POINT (699113.5087054718 7036471.596203476),1.0,"0    631.51234
dtype: float64",5.0,"0    0.0
dtype: float64",0.0,0.0,0.0,0.0,Hauts-de-France,0.0,1,0,0,0,small,0.0,0.0,0.0,0.0,0.0,2035
240,211,2686,2686,646976.834110983,7064011.580716676,A0026,POINT (646976.834110983 7064011.580716676),1.0,"0    4523.178563
dtype: float64",5.0,"0    4243.019184
dtype: float64",156332.18,0.00046662952934232055,3107.752665419855,4661.628998129782,Hauts-de-France,1134329.722878247,0,0,0,1,large,1701494.5843173706,1491494.5843173706,210000.0,291494.58431737055,-1200000.0,2032
241,212,9629,9629,631234.858585631,6920968.535723868,N0031,POINT (631234.858585631 6920968.535723868),1.0,"0    4963.866042
dtype: float64",5.0,"0    4963.866042
dtype: float64",8572.92,2.558895823425073e-05,170.42246184010986,255.6336927601648,Hauts-de-France,62204.198571640096,1,0,0,0,small,93306.29785746014,0.0,0.0,0.0,0.0,2034
242,213,6929,6929,715170.6272019164,6911393.395392584,N0002,POINT (715170.6272019164 6911393.395392584),1.0,"0    12834.243862
dtype: float64",5.0,"0    12834.243862
dtype: float64",19147.86,5.715366407423377e-05,380.6434027343969,570.9651041015953,Hauts-de-France,138934.84199805485,1,0,0,0,small,208402.2629970823,0.0,0.0,0.0,0.0,2034
243,214,2743,2743,709316.8106269262,7004937.867893238,A0026,POINT (709316.8106269262 7004937.867893238),1.0,"0    7868.400964
dtype: float64",5.0,"0    6754.89199
dtype: float64",156332.18,0.00046662952934232055,3107.752665419855,4661.628998129782,Hauts-de-France,1134329.722878247,0,0,0,1,large,1701494.5843173706,1491494.5843173706,210000.0,291494.58431737055,-1200000.0,2032
244,215,2741,2741,709058.0607504892,7005151.43021058,A0026,POINT (709058.0607504892 7005151.43021058),1.0,"0    7882.577059
dtype: float64",5.0,"0    6853.917651
dtype: float64",156332.18,0.00046662952934232055,3107.752665419855,4661.628998129782,Hauts-de-France,1134329.722878247,0,0,0,1,large,1701494.5843173706,1491494.5843173706,210000.0,291494.58431737055,-1200000.0,2032
245,216,2667,2667,623926.5836087659,7092185.803024605,A0026,POINT (623926.5836087659 7092185.803024605),1.0,"0    18518.107243
dtype: float64",5.0,"0    3192.995806
dtype: float64",156332.18,0.00046662952934232055,3107.752665419855,4661.628998129782,Hauts-de-France,1134329.722878247,0,0,0,1,large,1701494.5843173706,1491494.5843173706,210000.0,291494.58431737055,-1200000.0,2032
246,217,7063,7063,765370.7267854457,6984714.201314226,N0002,POINT (765370.7267854457 6984714.201314226),1.0,"0    32368.668806
dtype: float64",5.0,"0    11591.52455
dtype: float64",19147.86,5.715366407423377e-05,380.6434027343969,570.9651041015953,Hauts-de-France,138934.84199805485,1,0,0,0,small,208402.2629970823,0.0,0.0,0.0,0.0,2034
247,218,7099,7099,768218.130136934,7007974.653251799,N0002,POINT (768218.130136934 7007974.653251799),1.0,"0    9076.199497
dtype: float64",5.0,"0    9076.199497
dtype: float64",19147.86,5.715366407423377e-05,380.6434027343969,570.9651041015953,Hauts-de-France,138934.84199805485,1,0,0,0,small,208402.2629970823,0.0,0.0,0.0,0.0,2034
248,219,9624,9624,618051.8927853535,6927428.325238949,N0031,POINT (618051.8927853535 6927428.325238949),1.0,"0    17512.689407
dtype: float64",5.0,"0    14204.097902
dtype: float64",8572.92,2.558895823425073e-05,170.42246184010986,255.6336927601648,Hauts-de-France,62204.198571640096,1,0,0,0,small,93306.29785746014,0.0,0.0,0.0,0.0,2035
249,220,9731,9731,726183.2437767987,6918916.831775559,N0031,POINT (726183.2437767987 6918916.831775559),1.0,"0    575.944705
dtype: float64",5.0,"0    575.944705
dtype: float64",8572.92,2.558895823425073e-05,170.42246184010986,255.6336927601648,Hauts-de-France,62204.198571640096,1,0,0,0,small,93306.29785746014,0.0,0.0,0.0,0.0,2035
250,267,13305,13305,151269.9933462096,6838787.160632,N0265,POINT (151269.9933462096 6838787.160632),1.0,"0    1943.247244
dtype: float64",5.0,"0    0.0
dtype: float64",7241.879999999999,2.1615991384202307e-05,143.96250261878737,215.94375392818105,Bretagne,52546.31345585739,1,0,0,0,small,78819.47018378608,0.0,0.0,0.0,0.0,2034
251,268,8757,8757,277467.2238270706,6837145.20386416,N0012,POINT (277467.2238270706 6837145.20386416),1.0,"0    14398.391039
dtype: float64",5.0,"0    297.738524
dtype: float64",249824.07,0.0007456896475343909,4966.293052579043,7449.439578868565,Bretagne,1812696.9641913509,0,0,0,1,large,2719045.446287026,2509045.446287026,210000.0,1309045.4462870262,-1200000.0,2030
252,268,8757,8757,277467.2238270706,6837145.20386416,N0012,POINT (277467.2238270706 6837145.20386416),1.0,"0    14398.391039
dtype: float64",5.0,"0    297.738524
dtype: float64",249824.07,0.0007456896475343909,4966.293052579043,7449.439578868565,Bretagne,1812696.9641913509,0,0,0,1,large,2719045.446287026,2509045.446287026,210000.0,1309045.4462870262,-1200000.0,2030
253,361,8757,8757,277467.2238270706,6837145.20386416,N0012,POINT (277467.2238270706 6837145.20386416),1.0,"0    14398.391039
dtype: float64",5.0,"0    297.738524
dtype: float64",249824.07,0.0007456896475343909,4966.293052579043,7449.439578868565,Bretagne,1812696.9641913509,0,0,0,1,large,2719045.446287026,2509045.446287026,210000.0,1309045.4462870262,-1200000.0,2030
254,361,8757,8757,277467.2238270706,6837145.20386416,N0012,POINT (277467.2238270706 6837145.20386416),1.0,"0    14398.391039
dtype: float64",5.0,"0    297.738524
dtype: float64",249824.07,0.0007456896475343909,4966.293052579043,7449.439578868565,Bretagne,1812696.9641913509,0,0,0,1,large,2719045.446287026,2509045.446287026,210000.0,1309045.4462870262,-1200000.0,2030
255,269,8723,8723,324354.5973425501,6801776.375245388,N0012,POINT (324354.5973425501 6801776.375245388),1.0,"0    23860.4864
dtype: float64",5.0,"0    9013.17701
dtype: float64",249824.07,0.0007456896475343909,4966.293052579043,7449.439578868565,Bretagne,1812696.9641913509,0,0,0,1,large,2719045.446287026,2509045.446287026,210000.0,1309045.4462870262,-1200000.0,2030
256,270,8700,8700,349772.094999999,6791549.622,N0012,POINT (349772.094999999 6791549.622),1.0,"0    2600.901032
dtype: float64",5.0,"0    0.0
dtype: float64",249824.07,0.0007456896475343909,4966.293052579043,7449.439578868565,Bretagne,1812696.9641913509,0,0,0,1,large,2719045.446287026,2509045.446287026,210000.0,1309045.4462870262,-1200000.0,2030
257,271,9349,9349,311915.44572027354,6771574.813861407,N0024,POINT (311915.44572027354 6771574.813861407),1.0,"0    12971.468926
dtype: float64",5.0,"0    12971.468926
dtype: float64",22347.94,6.670545196753746e-05,444.2583101037995,666.3874651556993,Bretagne,162154.28318788682,1,0,0,0,small,243231.42478183022,0.0,0.0,0.0,0.0,2039
258,271,9349,9349,311915.44572027354,6771574.813861407,N0024,POINT (311915.44572027354 6771574.813861407),1.0,"0    12971.468926
dtype: float64",5.0,"0    12971.468926
dtype: float64",22347.94,6.670545196753746e-05,444.2583101037995,666.3874651556993,Bretagne,162154.28318788682,1,0,0,0,small,243231.42478183022,0.0,0.0,0.0,0.0,2039
259,400,9349,9349,311915.44572027354,6771574.813861407,N0024,POINT (311915.44572027354 6771574.813861407),1.0,"0    12971.468926
dtype: float64",5.0,"0    12971.468926
dtype: float64",22347.94,6.670545196753746e-05,444.2583101037995,666.3874651556993,Bretagne,162154.28318788682,1,0,0,0,small,243231.42478183022,0.0,0.0,0.0,0.0,2039
260,400,9349,9349,311915.44572027354,6771574.813861407,N0024,POINT (311915.44572027354 6771574.813861407),1.0,"0    12971.468926
dtype: float64",5.0,"0    12971.468926
dtype: float64",22347.94,6.670545196753746e-05,444.2583101037995,666.3874651556993,Bretagne,162154.28318788682,1,0,0,0,small,243231.42478183022,0.0,0.0,0.0,0.0,2039
261,272,11867,11867,350448.95164484874,6786144.75325596,N0136,POINT (350448.95164484874 6786144.75325596),1.0,"0    1100.857851
dtype: float64",5.0,"0    0.0
dtype: float64",173208.66,0.0005170034441649443,3443.242938138529,5164.864407207793,Bretagne,1256783.6724205632,0,0,0,1,large,1885175.5086308445,1675175.5086308445,210000.0,475175.50863084453,-1200000.0,2032
262,273,12675,12675,299302.7301666318,6728115.179031727,N0165,POINT (299302.7301666318 6728115.179031727),1.0,"0    24938.57477
dtype: float64",5.0,"0    16391.250322
dtype: float64",142158.8,0.0004243239871398779,2825.997754351587,4238.9966315273805,Bretagne,1031489.1803383293,0,0,0,1,large,1547233.770507494,1337233.770507494,210000.0,137233.770507494,-1200000.0,2032
263,274,12929,12929,345104.40954854095,6838334.648965372,N0176,POINT (345104.40954854095 6838334.648965372),1.0,"0    14988.455761
dtype: float64",5.0,"0    7752.228811
dtype: float64",24817.8,7.407763605235879e-05,493.3570561087095,740.0355841630643,Bretagne,180075.32547967898,1,0,0,0,small,270112.98821951845,0.0,0.0,0.0,0.0,2035
264,275,12517,12517,318196.20668861404,6800188.214249071,N0164,POINT (318196.20668861404 6800188.214249071),1.0,"0    28269.424505
dtype: float64",5.0,"0    14658.510859
dtype: float64",27780.36,8.292046021337533e-05,552.2502650210797,828.3753975316196,Bretagne,201571.3467326941,1,0,0,0,small,302357.02009904117,0.0,0.0,0.0,0.0,2035
265,276,9336,9336,328665.29049846035,6782096.6220777165,N0024,POINT (328665.29049846035 6782096.6220777165),1.0,"0    15700.283681
dtype: float64",5.0,"0    15097.257074
dtype: float64",22347.94,6.670545196753746e-05,444.2583101037995,666.3874651556993,Bretagne,162154.28318788682,1,0,0,0,small,243231.42478183022,0.0,0.0,0.0,0.0,2035
266,277,12695,12695,266363.5491830006,6745381.357880913,N0165,POINT (266363.5491830006 6745381.357880913),1.0,"0    3302.205406
dtype: float64",5.0,"0    0.0
dtype: float64",142158.8,0.0004243239871398779,2825.997754351587,4238.9966315273805,Bretagne,1031489.1803383293,0,0,0,1,large,1547233.770507494,1337233.770507494,210000.0,137233.770507494,-1200000.0,2032
267,278,8737,8737,306954.3266379162,6819330.057871906,N0012,POINT (306954.3266379162 6819330.057871906),1.0,"0    19382.575506
dtype: float64",5.0,"0    19269.440558
dtype: float64",249824.07,0.0007456896475343909,4966.293052579043,7449.439578868565,Bretagne,1812696.9641913509,0,0,0,1,large,2719045.446287026,2509045.446287026,210000.0,1309045.4462870262,-1200000.0,2030
268,279,9379,9379,266162.0306450036,6771541.317759661,N0024,POINT (266162.0306450036 6771541.317759661),1.0,"0    25239.92594
dtype: float64",5.0,"0    396.249597
dtype: float64",22347.94,6.670545196753746e-05,444.2583101037995,666.3874651556993,Bretagne,162154.28318788682,1,0,0,0,small,243231.42478183022,0.0,0.0,0.0,0.0,2035
269,280,13303,13303,152130.68618259527,6837434.424357472,N0265,POINT (152130.68618259527 6837434.424357472),1.0,"0    3385.494935
dtype: float64",5.0,"0    0.0
dtype: float64",7241.879999999999,2.1615991384202307e-05,143.96250261878737,215.94375392818105,Bretagne,52546.31345585739,1,0,0,0,small,78819.47018378608,0.0,0.0,0.0,0.0,2035
270,281,12583,12583,220338.0137918942,6815153.8184815245,N0164,POINT (220338.0137918942 6815153.8184815245),1.0,"0    6263.279541
dtype: float64",5.0,"0    3594.198868
dtype: float64",27780.36,8.292046021337533e-05,552.2502650210797,828.3753975316196,Bretagne,201571.3467326941,1,0,0,0,small,302357.02009904117,0.0,0.0,0.0,0.0,2035
271,282,9359,9359,296648.76145133964,6771432.535698116,N0024,POINT (296648.76145133964 6771432.535698116),1.0,"0    1571.681916
dtype: float64",5.0,"0    352.31287
dtype: float64",22347.94,6.670545196753746e-05,444.2583101037995,666.3874651556993,Bretagne,162154.28318788682,1,0,0,0,small,243231.42478183022,0.0,0.0,0.0,0.0,2035
272,283,8745,8745,295214.2739568513,6829765.980218396,N0012,POINT (295214.2739568513 6829765.980218396),1.0,"0    4127.38328
dtype: float64",5.0,"0    4127.38328
dtype: float64",249824.07,0.0007456896475343909,4966.293052579043,7449.439578868565,Bretagne,1812696.9641913509,0,0,0,1,large,2719045.446287026,2509045.446287026,210000.0,1309045.4462870262,-1200000.0,2030
273,284,12671,12671,303205.583999999,6725787.303,N0165,POINT (303205.583999999 6725787.303),1.0,"0    22328.904233
dtype: float64",5.0,"0    15281.018394
dtype: float64",142158.8,0.0004243239871398779,2825.997754351587,4238.9966315273805,Bretagne,1031489.1803383293,0,0,0,1,large,1547233.770507494,1337233.770507494,210000.0,137233.770507494,-1200000.0,2032
274,285,11868,11868,350315.30454231234,6786459.617091257,N0136,POINT (350315.30454231234 6786459.617091257),1.0,"0    879.717932
dtype: float64",5.0,"0    0.0
dtype: float64",173208.66,0.0005170034441649443,3443.242938138529,5164.864407207793,Bretagne,1256783.6724205632,0,0,0,1,large,1885175.5086308445,1675175.5086308445,210000.0,475175.50863084453,-1200000.0,2032
275,286,8703,8703,347524.8651736087,6791225.073852686,N0012,POINT (347524.8651736087 6791225.073852686),1.0,"0    1741.223426
dtype: float64",5.0,"0    0.0
dtype: float64",249824.07,0.0007456896475343909,4966.293052579043,7449.439578868565,Bretagne,1812696.9641913509,0,0,0,1,large,2719045.446287026,2509045.446287026,210000.0,1309045.4462870262,-1200000.0,2030
276,287,11889,11889,358559.01573416026,6792930.343030723,N0136,POINT (358559.01573416026 6792930.343030723),1.0,"0    5296.69731
dtype: float64",5.0,"0    0.0
dtype: float64",173208.66,0.0005170034441649443,3443.242938138529,5164.864407207793,Bretagne,1256783.6724205632,0,0,0,1,large,1885175.5086308445,1675175.5086308445,210000.0,475175.50863084453,-1200000.0,2032
277,288,8776,8776,268740.6600771116,6842249.559769887,N0012,POINT (268740.66007711156 6842249.559769887),1.0,"0    21629.371774
dtype: float64",5.0,"0    6514.567886
dtype: float64",249824.07,0.0007456896475343909,4966.293052579043,7449.439578868565,Bretagne,1812696.9641913509,0,0,0,1,large,2719045.446287026,2509045.446287026,210000.0,1309045.4462870262,-1200000.0,2030
278,289,12940,12940,333054.535402596,6837849.8800564185,N0176,POINT (333054.535402596 6837849.8800564185),1.0,"0    9093.226259
dtype: float64",5.0,"0    3211.604039
dtype: float64",24817.8,7.407763605235879e-05,493.3570561087095,740.0355841630643,Bretagne,180075.32547967898,1,0,0,0,small,270112.98821951845,0.0,0.0,0.0,0.0,2035
279,290,5717,5717,380866.6290179127,6811550.836789762,A0084,POINT (380866.6290179127 6811550.836789762),1.0,"0    9697.672721
dtype: float64",5.0,"0    6906.530194
dtype: float64",86658.2,0.00025866251644192953,1722.6923595032506,2584.038539254876,Bretagne,628782.7112186864,1,0,0,0,small,943174.0668280297,0.0,0.0,0.0,0.0,2035
280,291,12547,12547,276684.9882888783,6801890.440307322,N0164,POINT (276684.9882888783 6801890.440307322),1.0,"0    4066.625947
dtype: float64",5.0,"0    471.025227
dtype: float64",27780.36,8.292046021337533e-05,552.2502650210797,828.3753975316196,Bretagne,201571.3467326941,1,0,0,0,small,302357.02009904117,0.0,0.0,0.0,0.0,2034
281,292,11884,11884,356765.928702257,6792879.156440965,N0136,POINT (356765.928702257 6792879.156440965),1.0,"0    4328.210116
dtype: float64",5.0,"0    0.0
dtype: float64",173208.66,0.0005170034441649443,3443.242938138529,5164.864407207793,Bretagne,1256783.6724205632,0,0,0,1,large,1885175.5086308445,1675175.5086308445,210000.0,475175.50863084453,-1200000.0,2032
282,293,9352,9352,307064.4864498012,6773088.333581817,N0024,POINT (307064.48644980113 6773088.333581817),1.0,"0    8077.697991
dtype: float64",5.0,"0    8077.697991
dtype: float64",22347.94,6.670545196753746e-05,444.2583101037995,666.3874651556993,Bretagne,162154.28318788682,1,0,0,0,small,243231.42478183022,0.0,0.0,0.0,0.0,2040
283,293,9352,9352,307064.4864498012,6773088.333581817,N0024,POINT (307064.48644980113 6773088.333581817),1.0,"0    8077.697991
dtype: float64",5.0,"0    8077.697991
dtype: float64",22347.94,6.670545196753746e-05,444.2583101037995,666.3874651556993,Bretagne,162154.28318788682,1,0,0,0,small,243231.42478183022,0.0,0.0,0.0,0.0,2040
284,418,9352,9352,307064.4864498012,6773088.333581817,N0024,POINT (307064.48644980113 6773088.333581817),1.0,"0    8077.697991
dtype: float64",5.0,"0    8077.697991
dtype: float64",22347.94,6.670545196753746e-05,444.2583101037995,666.3874651556993,Bretagne,162154.28318788682,1,0,0,0,small,243231.42478183022,0.0,0.0,0.0,0.0,2040
285,418,9352,9352,307064.4864498012,6773088.333581817,N0024,POINT (307064.48644980113 6773088.333581817),1.0,"0    8077.697991
dtype: float64",5.0,"0    8077.697991
dtype: float64",22347.94,6.670545196753746e-05,444.2583101037995,666.3874651556993,Bretagne,162154.28318788682,1,0,0,0,small,243231.42478183022,0.0,0.0,0.0,0.0,2040
286,294,8756,8756,278268.1001407037,6835838.095473168,N0012,POINT (278268.1001407037 6835838.095473168),1.0,"0    13273.085945
dtype: float64",5.0,"0    0.0
dtype: float64",249824.07,0.0007456896475343909,4966.293052579043,7449.439578868565,Bretagne,1812696.9641913509,0,0,0,1,large,2719045.446287026,2509045.446287026,210000.0,1309045.4462870262,-1200000.0,2030
287,295,12741,12741,204023.44585564465,6773888.08643285,N0165,POINT (204023.44585564462 6773888.08643285),1.0,"0    3967.885198
dtype: float64",5.0,"0    3967.885198
dtype: float64",142158.8,0.0004243239871398779,2825.997754351587,4238.9966315273805,Bretagne,1031489.1803383293,0,0,0,1,large,1547233.770507494,1337233.770507494,210000.0,137233.770507494,-1200000.0,2032
288,296,12670,12670,303207.869673788,6725782.326280536,N0165,POINT (303207.86967378797 6725782.326280536),1.0,"0    22323.468667
dtype: float64",5.0,"0    15283.633985
dtype: float64",142158.8,0.0004243239871398779,2825.997754351587,4238.9966315273805,Bretagne,1031489.1803383293,0,0,0,1,large,1547233.770507494,1337233.770507494,210000.0,137233.770507494,-1200000.0,2032
